timestamp,cookie_name,cookie_domain,message
2023-12-26T00:37:04.929457+00:00,uuid2,https://adnxs.com/,https://adnxs.com/ (uuid2) Flags: [HTTP only] = True [Persistent] = True
2023-12-26T00:37:04.929457+00:00,uuid2,https://adnxs.com/,https://adnxs.com/ (uuid2) Flags: [HTTP only] = True [Persistent] = True
2023-12-26T00:37:04.929457+00:00,uuid2,https://adnxs.com/,https://adnxs.com/ (uuid2) Flags: [HTTP only] = True [Persistent] = True
2023-12-26T00:37:12.939767+00:00,pglt-edgeChromium-ntp,http://msn.com/edge,http://msn.com/edge (pglt-edgeChromium-ntp) Flags: [HTTP only] = False [Persistent] = True
2023-12-26T00:37:12.939767+00:00,msaoptout,http://ntp.msn.com/,http://ntp.msn.com/ (msaoptout) Flags: [HTTP only] = False [Persistent] = True
2023-12-26T00:37:12.939767+00:00,MUID,https://msn.com/,https://msn.com/ (MUID) Flags: [HTTP only] = False [Persistent] = True
2023-12-26T00:37:12.939767+00:00,MicrosoftApplicationsTelemetryDeviceId,https://ntp.msn.com/,https://ntp.msn.com/ (MicrosoftApplicationsTelemetryDeviceId) Flags: [HTTP only] = False [Persistent] = True
2023-12-26T00:37:12.976691+00:00,SRCHUSR,https://bing.com/,https://bing.com/ (SRCHUSR) Flags: [HTTP only] = False [Persistent] = True
2023-12-26T00:37:12.976691+00:00,_RwBf,https://bing.com/,https://bing.com/ (_RwBf) Flags: [HTTP only] = False [Persistent] = True
2023-12-26T00:37:42.641180+00:00,_gali,http://mozilla.org/,http://mozilla.org/ (_gali) Flags: [HTTP only] = False [Persistent] = True
2023-12-26T00:37:42.641180+00:00,_gali,http://mozilla.org/,http://mozilla.org/ (_gali) Flags: [HTTP only] = False [Persistent] = True
2023-12-26T00:37:57.880409+00:00,moz-stub-attribution-code,http://www.mozilla.org/,http://www.mozilla.org/ (moz-stub-attribution-code) Flags: [HTTP only] = False [Persistent] = True
2023-12-26T00:37:57.880409+00:00,moz-stub-attribution-sig,http://www.mozilla.org/,http://www.mozilla.org/ (moz-stub-attribution-sig) Flags: [HTTP only] = False [Persistent] = True
2023-12-26T00:37:57.961358+00:00,_ga_MQ7767QQQW,http://mozilla.org/,http://mozilla.org/ (_ga_MQ7767QQQW) Flags: [HTTP only] = False [Persistent] = True
2023-12-26T00:37:57.961358+00:00,_ga_MQ7767QQQW,http://mozilla.org/,http://mozilla.org/ (_ga_MQ7767QQQW) Flags: [HTTP only] = False [Persistent] = True
