timestamp,event_type,event_id,message,parser
2023-12-26T00:35:45.489690+00:00,SystemEvent,,[62144 / 0xf2c0] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE_cw5n1h2txyewy'  'Completed'  '0'] Computer Name: WinDev2311Eval Record Number: 2259 Event Level: 4,winevtx
2023-12-26T00:35:45.489690+00:00,SystemEvent,,[62144 / 0xf2c0] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE_cw5n1h2txyewy'  'Completed'  '0'] Computer Name: WinDev2311Eval Record Number: 2259 Event Level: 4,winevtx
2023-12-26T00:35:45.501587+00:00,SystemEvent,,[821 / 0x0335] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['S-1-5-21-2701124392-30314147-1419915659-1000'  'F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE_10.0.22621.1_neutral_neutral_cw5n1h2txyewy'  '0x00000000'] Computer Name: WinDev2311Eval Record Number: 8487 Event Level: 5,winevtx
2023-12-26T00:35:45.501587+00:00,SystemEvent,,[821 / 0x0335] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['S-1-5-21-2701124392-30314147-1419915659-1000'  'F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE_10.0.22621.1_neutral_neutral_cw5n1h2txyewy'  '0x00000000'] Computer Name: WinDev2311Eval Record Number: 8487 Event Level: 5,winevtx
2023-12-26T00:35:45.502489+00:00,SystemEvent,,[822 / 0x0336] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['0x00000000'  'F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE_10.0.22621.1_neutral_neutral_cw5n1h2txyewy'] Computer Name: WinDev2311Eval Record Number: 8488 Event Level: 5,winevtx
2023-12-26T00:35:45.502489+00:00,SystemEvent,,[822 / 0x0336] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['0x00000000'  'F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE_10.0.22621.1_neutral_neutral_cw5n1h2txyewy'] Computer Name: WinDev2311Eval Record Number: 8488 Event Level: 5,winevtx
2023-12-26T00:35:45.504396+00:00,SystemEvent,,[241 / 0x00f1] Provider identifier: {f0be35f8-237b-4814-86b5-ade51192e503} Source Name: Microsoft-Windows-AppReadiness Strings: ['S-1-5-21-2701124392-30314147-1419915659-1000'  'install::F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE_cw5n1h2txyewy'  '30'] Computer Name: WinDev2311Eval Record Number: 599 Event Level: 4,winevtx
2023-12-26T00:35:45.504396+00:00,SystemEvent,,[241 / 0x00f1] Provider identifier: {f0be35f8-237b-4814-86b5-ade51192e503} Source Name: Microsoft-Windows-AppReadiness Strings: ['S-1-5-21-2701124392-30314147-1419915659-1000'  'install::F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE_cw5n1h2txyewy'  '30'] Computer Name: WinDev2311Eval Record Number: 599 Event Level: 4,winevtx
2023-12-26T00:35:45.504403+00:00,SystemEvent,,[213 / 0x00d5] Provider identifier: {f0be35f8-237b-4814-86b5-ade51192e503} Source Name: Microsoft-Windows-AppReadiness Strings: ['S-1-5-21-2701124392-30314147-1419915659-1000'  'F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE_cw5n1h2txyewy'  '1'  '3.609375e+001'] Computer Name: WinDev2311Eval Record Number: 600 Event Level: 4,winevtx
2023-12-26T00:35:45.504403+00:00,SystemEvent,,[213 / 0x00d5] Provider identifier: {f0be35f8-237b-4814-86b5-ade51192e503} Source Name: Microsoft-Windows-AppReadiness Strings: ['S-1-5-21-2701124392-30314147-1419915659-1000'  'F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE_cw5n1h2txyewy'  '1'  '3.609375e+001'] Computer Name: WinDev2311Eval Record Number: 600 Event Level: 4,winevtx
2023-12-26T00:35:45.604205+00:00,SystemEvent,,[62144 / 0xf2c0] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['E2A4F912-2574-4A75-9BB0-0D023378592B_cw5n1h2txyewy'  'Installing'  '0'] Computer Name: WinDev2311Eval Record Number: 2260 Event Level: 4,winevtx
2023-12-26T00:35:45.604205+00:00,SystemEvent,,[62144 / 0xf2c0] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['E2A4F912-2574-4A75-9BB0-0D023378592B_cw5n1h2txyewy'  'Installing'  '0'] Computer Name: WinDev2311Eval Record Number: 2260 Event Level: 4,winevtx
2023-12-26T00:35:46.306225+00:00,SystemEvent,,[713 / 0x02c9] Provider identifier: {eb65a492-86c0-406a-bace-9912d595bd69} Source Name: Microsoft-Windows-AppModel-Exec Strings: ['S-1-5-21-2701124392-30314147-1419915659-1000'  'identity_helper.exe'  'Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe'  '0'  '8'  'false'  '8'  'S-1-5-21-2701124392-30314147-1419915659-1000'  'Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe'  '0'] Computer Name: WinDev2311E,winevtx
2023-12-26T00:35:46.306225+00:00,SystemEvent,,[713 / 0x02c9] Provider identifier: {eb65a492-86c0-406a-bace-9912d595bd69} Source Name: Microsoft-Windows-AppModel-Exec Strings: ['S-1-5-21-2701124392-30314147-1419915659-1000'  'identity_helper.exe'  'Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe'  '0'  '8'  'false'  '8'  'S-1-5-21-2701124392-30314147-1419915659-1000'  'Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe'  '0'] Computer Name: WinDev2311E,winevtx
2023-12-26T00:35:46.823863+00:00,TaskSchedule,,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache] Task: ReconcileFeatures [Identifier: {98504717-04AE-4673-BFD4-F3C7E24D6132}],winreg/windows_task_cache
2023-12-26T00:35:48.697192+00:00,SystemEvent,,[216 / 0x00d8] Provider identifier: {ba723d81-0d0c-4f1e-80c8-54740f508ddf} Source Name: Microsoft-Windows-AppxPackagingOM Strings: ['http://schemas.microsoft.com/developer/appx/2015/build'] Computer Name: WinDev2311Eval Record Number: 503 Event Level: 3,winevtx
2023-12-26T00:35:48.697192+00:00,SystemEvent,,[216 / 0x00d8] Provider identifier: {ba723d81-0d0c-4f1e-80c8-54740f508ddf} Source Name: Microsoft-Windows-AppxPackagingOM Strings: ['http://schemas.microsoft.com/developer/appx/2015/build'] Computer Name: WinDev2311Eval Record Number: 503 Event Level: 3,winevtx
2023-12-26T00:35:52.863503+00:00,SystemEvent,,[216 / 0x00d8] Provider identifier: {ba723d81-0d0c-4f1e-80c8-54740f508ddf} Source Name: Microsoft-Windows-AppxPackagingOM Strings: ['http://schemas.microsoft.com/developer/appx/2015/build'] Computer Name: WinDev2311Eval Record Number: 504 Event Level: 3,winevtx
2023-12-26T00:35:52.863503+00:00,SystemEvent,,[216 / 0x00d8] Provider identifier: {ba723d81-0d0c-4f1e-80c8-54740f508ddf} Source Name: Microsoft-Windows-AppxPackagingOM Strings: ['http://schemas.microsoft.com/developer/appx/2015/build'] Computer Name: WinDev2311Eval Record Number: 504 Event Level: 3,winevtx
2023-12-26T00:35:54.867999+00:00,SystemEvent,,[603 / 0x025b] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['20'  'E2A4F912-2574-4A75-9BB0-0D023378592B_cw5n1h2txyewy'  '67109440'  '262144'  'svchost.exe AppReadiness'  ''] Computer Name: WinDev2311Eval Record Number: 8489 Event Level: 4,winevtx
2023-12-26T00:35:54.867999+00:00,SystemEvent,,[603 / 0x025b] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['20'  'E2A4F912-2574-4A75-9BB0-0D023378592B_cw5n1h2txyewy'  '67109440'  '262144'  'svchost.exe AppReadiness'  ''] Computer Name: WinDev2311Eval Record Number: 8489 Event Level: 4,winevtx
2023-12-26T00:35:55.472342+00:00,SystemEvent,,[10002 / 0x2712] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['6'  'E2A4F912-2574-4A75-9BB0-0D023378592B_10.0.19640.1000_neutral_neutral_cw5n1h2txyewy'  'C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\a6ea9d91-4310-419e-a592-e94f9934d0f3_S-1-5-21-2701124392-30314147-1419915659-1000_34.rslc'] Computer Name: WinDev231,winevtx
2023-12-26T00:35:55.472342+00:00,SystemEvent,,[10002 / 0x2712] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['6'  'E2A4F912-2574-4A75-9BB0-0D023378592B_10.0.19640.1000_neutral_neutral_cw5n1h2txyewy'  'C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\a6ea9d91-4310-419e-a592-e94f9934d0f3_S-1-5-21-2701124392-30314147-1419915659-1000_34.rslc'] Computer Name: WinDev231,winevtx
2023-12-26T00:35:55.482769+00:00,SystemEvent,,[607 / 0x025f] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['6'  'E2A4F912-2574-4A75-9BB0-0D023378592B_10.0.19640.1000_neutral_neutral_cw5n1h2txyewy'  'S-1-5-21-2701124392-30314147-1419915659-1000'  'svchost.exe AppReadiness'] Computer Name: WinDev2311Eval Record Number: 8491 Event Level: 4,winevtx
2023-12-26T00:35:55.482769+00:00,SystemEvent,,[607 / 0x025f] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['6'  'E2A4F912-2574-4A75-9BB0-0D023378592B_10.0.19640.1000_neutral_neutral_cw5n1h2txyewy'  'S-1-5-21-2701124392-30314147-1419915659-1000'  'svchost.exe AppReadiness'] Computer Name: WinDev2311Eval Record Number: 8491 Event Level: 4,winevtx
2023-12-26T00:35:55.484002+00:00,SystemEvent,,[854 / 0x0356] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: [' C:\\Windows\\SystemApps\\Microsoft.Windows.AppResolverUX_cw5n1h2txyewy\\AppxManifest.xml'] Computer Name: WinDev2311Eval Record Number: 8492 Event Level: 4,winevtx
2023-12-26T00:35:55.484002+00:00,SystemEvent,,[854 / 0x0356] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: [' C:\\Windows\\SystemApps\\Microsoft.Windows.AppResolverUX_cw5n1h2txyewy\\AppxManifest.xml'] Computer Name: WinDev2311Eval Record Number: 8492 Event Level: 4,winevtx
2023-12-26T00:35:55.513180+00:00,SystemEvent,,"[9708 / 0x25ec] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['2616'  'OneDrive.exe"" /background'] Computer Name: WinDev2311Eval Record Number: 2261 Event Level: 4",winevtx
2023-12-26T00:35:55.513180+00:00,SystemEvent,,"[9708 / 0x25ec] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['2616'  'OneDrive.exe"" /background'] Computer Name: WinDev2311Eval Record Number: 2261 Event Level: 4",winevtx
2023-12-26T00:35:55.513210+00:00,SystemEvent,,[9706 / 0x25ea] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['Software\\Microsoft\\Windows\\CurrentVersion\\Run'] Computer Name: WinDev2311Eval Record Number: 2262 Event Level: 4,winevtx
2023-12-26T00:35:55.513210+00:00,SystemEvent,,[9706 / 0x25ea] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['Software\\Microsoft\\Windows\\CurrentVersion\\Run'] Computer Name: WinDev2311Eval Record Number: 2262 Event Level: 4,winevtx
2023-12-26T00:35:56.807091+00:00,TaskSchedule,,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache] Task: Registration [Identifier: {3401FB23-8D36-424A-98A2-CEAD2D43DC2E}],winreg/windows_task_cache
2023-12-26T00:35:57.337596+00:00,SystemEvent,,[8224 / 0x2020] Source Name: VSS Strings: [''  '2D20436F64653A2020434F525356434330303030303737322D2043616C6C3A2020434F525356434330303030303735342D205049443A202030303030323333322D205449443A202030303030353331362D20434D443A2020433A5C57696E646F77735C73797374656D33325C76737376632E6578652020202D20557365723A204E616D653A204E5420415554484F524954595C53595354454D2C205349443A532D312D352D313820'] Computer Name,winevtx
2023-12-26T00:35:57.337596+00:00,SystemEvent,,[8224 / 0x2020] Source Name: VSS Strings: [''  '2D20436F64653A2020434F525356434330303030303737322D2043616C6C3A2020434F525356434330303030303735342D205049443A202030303030323333322D205449443A202030303030353331362D20434D443A2020433A5C57696E646F77735C73797374656D33325C76737376632E6578652020202D20557365723A204E616D653A204E5420415554484F524954595C53595354454D2C205349443A532D312D352D313820'] Computer Name,winevtx
2023-12-26T00:35:58.543456+00:00,SystemEvent,,[9705 / 0x25e9] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['Software\\Microsoft\\Windows\\CurrentVersion\\RunOnce'] Computer Name: WinDev2311Eval Record Number: 2263 Event Level: 4,winevtx
2023-12-26T00:35:58.543456+00:00,SystemEvent,,[9705 / 0x25e9] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['Software\\Microsoft\\Windows\\CurrentVersion\\RunOnce'] Computer Name: WinDev2311Eval Record Number: 2263 Event Level: 4,winevtx
2023-12-26T00:35:58.576039+00:00,SystemEvent,,"[9707 / 0x25eb] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['OneDriveSetup.exe""'] Computer Name: WinDev2311Eval Record Number: 2264 Event Level: 4",winevtx
2023-12-26T00:35:58.576039+00:00,SystemEvent,,"[9707 / 0x25eb] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['OneDriveSetup.exe""'] Computer Name: WinDev2311Eval Record Number: 2264 Event Level: 4",winevtx
2023-12-26T00:35:58.627388+00:00,SystemEvent,,"[9708 / 0x25ec] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['7112'  'OneDriveSetup.exe""'] Computer Name: WinDev2311Eval Record Number: 2265 Event Level: 4",winevtx
2023-12-26T00:35:58.627388+00:00,SystemEvent,,"[9708 / 0x25ec] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['7112'  'OneDriveSetup.exe""'] Computer Name: WinDev2311Eval Record Number: 2265 Event Level: 4",winevtx
2023-12-26T00:35:58.628744+00:00,SystemEvent,,"[9707 / 0x25eb] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['OneDriveSetup.exe""'] Computer Name: WinDev2311Eval Record Number: 2266 Event Level: 4",winevtx
2023-12-26T00:35:58.628744+00:00,SystemEvent,,"[9707 / 0x25eb] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['OneDriveSetup.exe""'] Computer Name: WinDev2311Eval Record Number: 2266 Event Level: 4",winevtx
2023-12-26T00:35:59.258879+00:00,SystemEvent,,[8001 / 0x1f41] Provider identifier: {9c2a37f3-e5fd-5cae-bcd1-43dafeee1ff0} Source Name: Microsoft-Windows-Store Strings: ['Skipping license manager: PFN Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe'  'InvokeLicenseManagerRequired'  'onecoreuap\\enduser\\winstore\\licensemanager\\apisethost\\activationapis.cpp'  '373'] Computer Name: WinDev2311Eval Record Number: 4837 Event Level: 4,winevtx
2023-12-26T00:35:59.258879+00:00,SystemEvent,,[8001 / 0x1f41] Provider identifier: {9c2a37f3-e5fd-5cae-bcd1-43dafeee1ff0} Source Name: Microsoft-Windows-Store Strings: ['Skipping license manager: PFN Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe'  'InvokeLicenseManagerRequired'  'onecoreuap\\enduser\\winstore\\licensemanager\\apisethost\\activationapis.cpp'  '373'] Computer Name: WinDev2311Eval Record Number: 4837 Event Level: 4,winevtx
2023-12-26T00:35:59.260779+00:00,SystemEvent,,"[9708 / 0x25ec] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['5344'  'OneDriveSetup.exe""'] Computer Name: WinDev2311Eval Record Number: 2267 Event Level: 4",winevtx
2023-12-26T00:35:59.260779+00:00,SystemEvent,,"[9708 / 0x25ec] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['5344'  'OneDriveSetup.exe""'] Computer Name: WinDev2311Eval Record Number: 2267 Event Level: 4",winevtx
2023-12-26T00:35:59.268892+00:00,SystemEvent,,"[9707 / 0x25eb] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['22.012.0117.0003""'] Computer Name: WinDev2311Eval Record Number: 2268 Event Level: 4",winevtx
2023-12-26T00:35:59.268892+00:00,SystemEvent,,"[9707 / 0x25eb] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['22.012.0117.0003""'] Computer Name: WinDev2311Eval Record Number: 2268 Event Level: 4",winevtx
2023-12-26T00:35:59.580275+00:00,SystemEvent,,"[9708 / 0x25ec] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['2268'  '22.012.0117.0003""'] Computer Name: WinDev2311Eval Record Number: 2269 Event Level: 4",winevtx
2023-12-26T00:35:59.580275+00:00,SystemEvent,,"[9708 / 0x25ec] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['2268'  '22.012.0117.0003""'] Computer Name: WinDev2311Eval Record Number: 2269 Event Level: 4",winevtx
2023-12-26T00:35:59.580289+00:00,SystemEvent,,[9706 / 0x25ea] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['Software\\Microsoft\\Windows\\CurrentVersion\\RunOnce'] Computer Name: WinDev2311Eval Record Number: 2270 Event Level: 4,winevtx
2023-12-26T00:35:59.580289+00:00,SystemEvent,,[9706 / 0x25ea] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['Software\\Microsoft\\Windows\\CurrentVersion\\RunOnce'] Computer Name: WinDev2311Eval Record Number: 2270 Event Level: 4,winevtx
2023-12-26T00:35:59.581111+00:00,SystemEvent,,[9649 / 0x25b1] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['DesktopStartupApps'] Computer Name: WinDev2311Eval Record Number: 2271 Event Level: 4,winevtx
2023-12-26T00:35:59.581111+00:00,SystemEvent,,[9649 / 0x25b1] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['DesktopStartupApps'] Computer Name: WinDev2311Eval Record Number: 2271 Event Level: 4,winevtx
2023-12-26T00:35:59.581115+00:00,SystemEvent,,[9648 / 0x25b0] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['ExplorerSettingsMonitor'] Computer Name: WinDev2311Eval Record Number: 2272 Event Level: 4,winevtx
2023-12-26T00:35:59.581115+00:00,SystemEvent,,[9648 / 0x25b0] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['ExplorerSettingsMonitor'] Computer Name: WinDev2311Eval Record Number: 2272 Event Level: 4,winevtx
2023-12-26T00:35:59.581654+00:00,SystemEvent,,[9649 / 0x25b1] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['ExplorerSettingsMonitor'] Computer Name: WinDev2311Eval Record Number: 2273 Event Level: 4,winevtx
2023-12-26T00:35:59.581654+00:00,SystemEvent,,[9649 / 0x25b1] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['ExplorerSettingsMonitor'] Computer Name: WinDev2311Eval Record Number: 2273 Event Level: 4,winevtx
2023-12-26T00:35:59.581657+00:00,SystemEvent,,[9648 / 0x25b0] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['Finalize'] Computer Name: WinDev2311Eval Record Number: 2274 Event Level: 4,winevtx
2023-12-26T00:35:59.581657+00:00,SystemEvent,,[9648 / 0x25b0] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['Finalize'] Computer Name: WinDev2311Eval Record Number: 2274 Event Level: 4,winevtx
2023-12-26T00:35:59.582598+00:00,SystemEvent,,[9649 / 0x25b1] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['Finalize'] Computer Name: WinDev2311Eval Record Number: 2275 Event Level: 4,winevtx
2023-12-26T00:35:59.582598+00:00,SystemEvent,,[9649 / 0x25b1] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['Finalize'] Computer Name: WinDev2311Eval Record Number: 2275 Event Level: 4,winevtx
2023-12-26T00:36:00.333348+00:00,SystemEvent,,[855 / 0x0357] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: [' addPackageList: E2A4F912-2574-4A75-9BB0-0D023378592B_10.0.19640.1000_neutral_neutral_cw5n1h2txyewy'] Computer Name: WinDev2311Eval Record Number: 8493 Event Level: 4,winevtx
2023-12-26T00:36:00.333348+00:00,SystemEvent,,[855 / 0x0357] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: [' addPackageList: E2A4F912-2574-4A75-9BB0-0D023378592B_10.0.19640.1000_neutral_neutral_cw5n1h2txyewy'] Computer Name: WinDev2311Eval Record Number: 8493 Event Level: 4,winevtx
2023-12-26T00:36:01.513995+00:00,SystemEvent,,[9643 / 0x25ab] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 8494 Event Level: 5,winevtx
2023-12-26T00:36:01.513995+00:00,SystemEvent,,[9643 / 0x25ab] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 8494 Event Level: 5,winevtx
2023-12-26T00:36:01.514071+00:00,SystemEvent,,[9643 / 0x25ab] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 8495 Event Level: 5,winevtx
2023-12-26T00:36:01.514071+00:00,SystemEvent,,[9643 / 0x25ab] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 8495 Event Level: 5,winevtx
2023-12-26T00:36:01.574766+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1762 Event Level: 5,winevtx
2023-12-26T00:36:01.574766+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1762 Event Level: 5,winevtx
2023-12-26T00:36:01.575772+00:00,SystemEvent,,[10000 / 0x2710] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['E2A4F912-2574-4A75-9BB0-0D023378592B_10.0.19640.1000_neutral_neutral_cw5n1h2txyewy'  '0x00000000'] Computer Name: WinDev2311Eval Record Number: 8496 Event Level: 5,winevtx
2023-12-26T00:36:01.575772+00:00,SystemEvent,,[10000 / 0x2710] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['E2A4F912-2574-4A75-9BB0-0D023378592B_10.0.19640.1000_neutral_neutral_cw5n1h2txyewy'  '0x00000000'] Computer Name: WinDev2311Eval Record Number: 8496 Event Level: 5,winevtx
2023-12-26T00:36:01.707824+00:00,SystemEvent,,[9643 / 0x25ab] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 8497 Event Level: 5,winevtx
2023-12-26T00:36:01.707824+00:00,SystemEvent,,[9643 / 0x25ab] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 8497 Event Level: 5,winevtx
2023-12-26T00:36:01.707907+00:00,SystemEvent,,[9643 / 0x25ab] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 8498 Event Level: 5,winevtx
2023-12-26T00:36:01.707907+00:00,SystemEvent,,[9643 / 0x25ab] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 8498 Event Level: 5,winevtx
2023-12-26T00:36:03.722461+00:00,SystemEvent,,[39 / 0x0027] Provider identifier: {f1ef270a-0d32-4352-ba52-dbab41e1d859} Source Name: Microsoft-Windows-AppModel-Runtime Strings: ['E2A4F912-2574-4A75-9BB0-0D023378592B_cw5n1h2txyewy'] Computer Name: WinDev2311Eval Record Number: 328 Event Level: 4,winevtx
