timestamp,event_type,registry_key,parser,message
2023-12-26T00:34:56.330405+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy\ActivatableClassId\Windows.Networking.Backgroun,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.NetworkChangeTask.ClassId.2\CustomProperties] Capabilities: [REG_DWORD_LE] 4100
2023-12-26T00:34:56.330405+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy\ActivatableClassId\Windows.Networking.Backgroun,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.NetworkChangeTask.ClassId.2] Description: [REG_SZ] (empty) DisplayName: [REG_SZ] (empty) Icon: [REG_SZ] icon.png Vendor: [REG_SZ] (empty)
2023-12-26T00:34:56.330405+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy\ActivatableClassId\Windows.Networking.ContentPr,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy\ActivatableClassId\Windows.Networking.ContentPrefetcher.Internal.ContentPrefetcherTask.ClassId.1\CustomProperties] Capabilities: [REG_DWORD_LE] 4100
2023-12-26T00:34:56.330405+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy\ActivatableClassId\Windows.Networking.ContentPr,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy\ActivatableClassId\Windows.Networking.ContentPrefetcher.Internal.ContentPrefetcherTask.ClassId.1] Description: [REG_SZ] (empty) DisplayName: [REG_SZ] (empty) Icon: [REG_SZ] icon.png Vendor: [REG_SZ] (empty)
2023-12-26T00:34:56.330405+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy\ActivatableClassId\Windows.Networking.ContentPr,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy\ActivatableClassId\Windows.Networking.ContentPrefetcher.Internal.ContentPrefetcherTask.ClassId.2\CustomProperties] Capabilities: [REG_DWORD_LE] 4100
2023-12-26T00:34:56.330405+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy\ActivatableClassId\Windows.Networking.ContentPr,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy\ActivatableClassId\Windows.Networking.ContentPrefetcher.Internal.ContentPrefetcherTask.ClassId.2] Description: [REG_SZ] (empty) DisplayName: [REG_SZ] (empty) Icon: [REG_SZ] icon.png Vendor: [REG_SZ] (empty)
2023-12-26T00:34:56.330405+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy\ActivatableClassId] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy\ActivatableClassId] (empty)
2023-12-26T00:34:56.330405+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.Launch\PackageId\Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy\ActivatableClassId] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.Launch\PackageId\Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy\ActivatableClassId] (empty)
2023-12-26T00:34:56.345192+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.Launch\PackageId\Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy\ActivatableClassId\App] Description: [REG_SZ] @{Microsof,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.Launch\PackageId\Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy\ActivatableClassId\App] Description: [REG_SZ] @{Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy?ms-resource://Microsoft.AccountsControl/Resources/Description} DisplayName: [REG_SZ] @{Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txy
2023-12-26T00:34:56.345192+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.Launch\PackageId\Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy\ActivatableClassId\App] Description: [REG_SZ] @{Microsof,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.Launch\PackageId\Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy\ActivatableClassId\App] Description: [REG_SZ] @{Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy?ms-resource://Microsoft.AccountsControl/Resources/Description} DisplayName: [REG_SZ] @{Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txy
2023-12-26T00:34:56.487750+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\BackgroundAccessApplications\Microsoft.AccountsControl_cw5n1h2txyewy] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\BackgroundAccessApplications\Microsoft.AccountsControl_cw5n1h2txyewy] (empty)
2023-12-26T00:34:56.487750+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\BackgroundAccessApplications\Microsoft.AccountsControl_cw5n1h2txyewy] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\BackgroundAccessApplications\Microsoft.AccountsControl_cw5n1h2txyewy] (empty)
2023-12-26T00:35:01.704358+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\NcsiUwpApp_8wekyb3d8bbwe\HAM\AUI\App\V1\LU] PCT: [REG_QWORD] 133480244387889743 PTT:,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\NcsiUwpApp_8wekyb3d8bbwe\HAM\AUI\App\V1\LU] PCT: [REG_QWORD] 133480244387889743 PTT: [REG_QWORD] 133480245017043574
2023-12-26T00:35:01.704358+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Microsoft\Windows NT\CurrentVersion\HostActivityManager\CommitHistory\NcsiUwpApp_8wekyb3d8bbwe!App] Pure: [REG_QWORD] 20971520,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Microsoft\Windows NT\CurrentVersion\HostActivityManager\CommitHistory\NcsiUwpApp_8wekyb3d8bbwe!App] Pure: [REG_QWORD] 20971520
2023-12-26T00:35:01.704358+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\NcsiUwpApp_8wekyb3d8bbwe\HAM\AUI\App\V1\LU] PCT: [REG_QWORD] 133480244387889743 PTT:,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\NcsiUwpApp_8wekyb3d8bbwe\HAM\AUI\App\V1\LU] PCT: [REG_QWORD] 133480244387889743 PTT: [REG_QWORD] 133480245017043574
2023-12-26T00:35:01.704358+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Microsoft\Windows NT\CurrentVersion\HostActivityManager\CommitHistory\NcsiUwpApp_8wekyb3d8bbwe!App] Pure: [REG_QWORD] 20971520,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Microsoft\Windows NT\CurrentVersion\HostActivityManager\CommitHistory\NcsiUwpApp_8wekyb3d8bbwe!App] Pure: [REG_QWORD] 20971520
2023-12-26T00:35:01.722795+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe\HAM\AUI\App\V1] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe\HAM\AUI\App\V1] (empty)
2023-12-26T00:35:01.722795+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe\HAM\AUI\App] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe\HAM\AUI\App] (empty)
2023-12-26T00:35:01.722795+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe\HAM\AUI] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe\HAM\AUI] (empty)
2023-12-26T00:35:01.722795+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe\HAM] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe\HAM] (empty)
2023-12-26T00:35:01.722795+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe] WasEverActivated: [REG_DWORD_LE] 1,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe] WasEverActivated: [REG_DWORD_LE] 1
2023-12-26T00:35:01.722795+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe\HAM\AUI\App\V1] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe\HAM\AUI\App\V1] (empty)
2023-12-26T00:35:01.722795+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe\HAM\AUI\App] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe\HAM\AUI\App] (empty)
2023-12-26T00:35:01.722795+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe\HAM\AUI] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe\HAM\AUI] (empty)
2023-12-26T00:35:01.722795+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe\HAM] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe\HAM] (empty)
2023-12-26T00:35:01.722795+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe] WasEverActivated: [REG_DWORD_LE] 1,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe] WasEverActivated: [REG_DWORD_LE] 1
2023-12-26T00:35:07.490710+00:00,ServiceModify,,winevtx,[5379 / 0x1503] Provider identifier: {54849625-5478-4994-a5ba-3e3b0328c30d} Source Name: Microsoft-Windows-Security-Auditing Strings: ['S-1-5-21-2701124392-30314147-1419915659-1000'  'User'  'WINDEV2311EVAL'  '0x000000000002d691'  'WindowsLive:(token):name=02tgupqqusqeuxnm;serviceuri=*'  '0'  '0'  '%%8100'  '3221226021'  '2023-12-26T00:34:31.182996600Z'  '7272'] Computer Name: WinDev2311Eval Recor
2023-12-26T00:35:07.490710+00:00,ServiceModify,,winevtx,[5379 / 0x1503] Provider identifier: {54849625-5478-4994-a5ba-3e3b0328c30d} Source Name: Microsoft-Windows-Security-Auditing Strings: ['S-1-5-21-2701124392-30314147-1419915659-1000'  'User'  'WINDEV2311EVAL'  '0x000000000002d691'  'WindowsLive:(token):name=02tgupqqusqeuxnm;serviceuri=*'  '0'  '0'  '%%8100'  '3221226021'  '2023-12-26T00:34:31.182996600Z'  '7272'] Computer Name: WinDev2311Eval Recor
2023-12-26T00:35:07.490710+00:00,ServiceModify,,winevtx,[5379 / 0x1503] Provider identifier: {54849625-5478-4994-a5ba-3e3b0328c30d} Source Name: Microsoft-Windows-Security-Auditing Strings: ['S-1-5-21-2701124392-30314147-1419915659-1000'  'User'  'WINDEV2311EVAL'  '0x000000000002d691'  'WindowsLive:(token):name=02tgupqqusqeuxnm;serviceuri=*'  '0'  '0'  '%%8100'  '3221226021'  '2023-12-26T00:34:31.182996600Z'  '7272'] Computer Name: WinDev2311Eval Recor
2023-12-26T00:35:07.490710+00:00,ServiceModify,,winevtx,[5379 / 0x1503] Provider identifier: {54849625-5478-4994-a5ba-3e3b0328c30d} Source Name: Microsoft-Windows-Security-Auditing Strings: ['S-1-5-21-2701124392-30314147-1419915659-1000'  'User'  'WINDEV2311EVAL'  '0x000000000002d691'  'WindowsLive:(token):name=02tgupqqusqeuxnm;serviceuri=*'  '0'  '0'  '%%8100'  '3221226021'  '2023-12-26T00:34:31.182996600Z'  '7272'] Computer Name: WinDev2311Eval Recor
2023-12-26T00:35:07.500706+00:00,ServiceModify,,winevtx,[5379 / 0x1503] Provider identifier: {54849625-5478-4994-a5ba-3e3b0328c30d} Source Name: Microsoft-Windows-Security-Auditing Strings: ['S-1-5-21-2701124392-30314147-1419915659-1000'  'User'  'WINDEV2311EVAL'  '0x000000000002d691'  'WindowsLive:(cert):name=02tgupqqusqeuxnm;serviceuri=*'  '0'  '0'  '%%8100'  '3221226021'  '2023-12-26T00:34:31.182996600Z'  '7272'] Computer Name: WinDev2311Eval Record
2023-12-26T00:35:07.500706+00:00,ServiceModify,,winevtx,[5379 / 0x1503] Provider identifier: {54849625-5478-4994-a5ba-3e3b0328c30d} Source Name: Microsoft-Windows-Security-Auditing Strings: ['S-1-5-21-2701124392-30314147-1419915659-1000'  'User'  'WINDEV2311EVAL'  '0x000000000002d691'  'WindowsLive:(cert):name=02tgupqqusqeuxnm;serviceuri=*'  '0'  '0'  '%%8100'  '3221226021'  '2023-12-26T00:34:31.182996600Z'  '7272'] Computer Name: WinDev2311Eval Record
2023-12-26T00:35:07.500706+00:00,ServiceModify,,winevtx,[5379 / 0x1503] Provider identifier: {54849625-5478-4994-a5ba-3e3b0328c30d} Source Name: Microsoft-Windows-Security-Auditing Strings: ['S-1-5-21-2701124392-30314147-1419915659-1000'  'User'  'WINDEV2311EVAL'  '0x000000000002d691'  'WindowsLive:(cert):name=02tgupqqusqeuxnm;serviceuri=*'  '0'  '0'  '%%8100'  '3221226021'  '2023-12-26T00:34:31.182996600Z'  '7272'] Computer Name: WinDev2311Eval Record
2023-12-26T00:35:07.500706+00:00,ServiceModify,,winevtx,[5379 / 0x1503] Provider identifier: {54849625-5478-4994-a5ba-3e3b0328c30d} Source Name: Microsoft-Windows-Security-Auditing Strings: ['S-1-5-21-2701124392-30314147-1419915659-1000'  'User'  'WINDEV2311EVAL'  '0x000000000002d691'  'WindowsLive:(cert):name=02tgupqqusqeuxnm;serviceuri=*'  '0'  '0'  '%%8100'  '3221226021'  '2023-12-26T00:34:31.182996600Z'  '7272'] Computer Name: WinDev2311Eval Record
2023-12-26T00:35:09.281739+00:00,RegistryModify,HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Appx\AppxAllUserStore\S-1-5-21-2701124392-30314147-1419915659-1000\Microsoft.AccountsControl_10.0.22621.1_neutral_neutral_cw5n1h2txyewy] La,winreg/winreg_default,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Appx\AppxAllUserStore\S-1-5-21-2701124392-30314147-1419915659-1000\Microsoft.AccountsControl_10.0.22621.1_neutral_neutral_cw5n1h2txyewy] LastReturnValue: [REG_DWORD_LE] 0 NumberOfAttempts: [REG_DWORD_LE] 1 Path: [REG_SZ] C:\Windows\SystemApps\Microsoft.AccountsControl_cw5n1h2txyewy\AppxManifest.xml
2023-12-26T00:35:11.555579+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\MrtCache\C:%5CWindows%5CSystemApps%5CMicrosoft.Windows.FileExplorer_cw5n1h2txyewy%5Cresources.pri\1d861d22b5397ea\b52e4e8f] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\MrtCache\C:%5CWindows%5CSystemApps%5CMicrosoft.Windows.FileExplorer_cw5n1h2txyewy%5Cresources.pri\1d861d22b5397ea\b52e4e8f] (empty)
2023-12-26T00:35:11.555579+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\MrtCache\C:%5CWindows%5CSystemApps%5CMicrosoft.Windows.FileExplorer_cw5n1h2txyewy%5Cresources.pri\1d861d22b5397ea] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\MrtCache\C:%5CWindows%5CSystemApps%5CMicrosoft.Windows.FileExplorer_cw5n1h2txyewy%5Cresources.pri\1d861d22b5397ea] (empty)
2023-12-26T00:35:11.555579+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\MrtCache\C:%5CWindows%5CSystemApps%5CMicrosoft.Windows.FileExplorer_cw5n1h2txyewy%5Cresources.pri] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\MrtCache\C:%5CWindows%5CSystemApps%5CMicrosoft.Windows.FileExplorer_cw5n1h2txyewy%5Cresources.pri] (empty)
2023-12-26T00:35:13.606949+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Internet Settings\5.0\LowCache\Extensible Cache] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Internet Settings\5.0\LowCache\Extensible Cache] (empty)
2023-12-26T00:35:13.606949+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Internet Settings\5.0\LowCache] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Internet Settings\5.0\LowCache] (empty)
2023-12-26T00:35:31.749594+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\MrtCache\C:%5CWindows%5CSystemApps%5CParentalControls_cw5n1h2txyewy%5Cresources.pri] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\MrtCache\C:%5CWindows%5CSystemApps%5CParentalControls_cw5n1h2txyewy%5Cresources.pri] (empty)
2023-12-26T00:35:31.749900+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\MrtCache\C:%5CWindows%5CSystemApps%5CParentalControls_cw5n1h2txyewy%5Cresources.pri\1d861d1fa43152c] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\MrtCache\C:%5CWindows%5CSystemApps%5CParentalControls_cw5n1h2txyewy%5Cresources.pri\1d861d1fa43152c] (empty)
2023-12-26T00:35:32.492223+00:00,ServiceModify,,winevtx,[1 / 0x0001] Provider identifier: {6489b27f-7c43-5886-1d00-0a61bb2a375b} Source Name: Microsoft-Windows-UniversalTelemetryClient Strings: ['ServiceHost'  'P-ARIA-4bb4d6f7cafc4e9292f972dca2dcde42-bd019ee8-e59c-4b0f-a02c-84e72157a3ef-7485'  '8388608'  '0'  '2147943642'] Computer Name: WinDev2311Eval Record Number: 127 Event Level: 4
2023-12-26T00:35:32.492223+00:00,ServiceModify,,winevtx,[1 / 0x0001] Provider identifier: {6489b27f-7c43-5886-1d00-0a61bb2a375b} Source Name: Microsoft-Windows-UniversalTelemetryClient Strings: ['ServiceHost'  'P-ARIA-4bb4d6f7cafc4e9292f972dca2dcde42-bd019ee8-e59c-4b0f-a02c-84e72157a3ef-7485'  '8388608'  '0'  '2147943642'] Computer Name: WinDev2311Eval Record Number: 127 Event Level: 4
2023-12-26T00:35:33.953420+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Feeds] EdgeMUID: [REG_SZ] 107266E56AE96476002375166BBF65CF,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Feeds] EdgeMUID: [REG_SZ] 107266E56AE96476002375166BBF65CF
2023-12-26T00:35:34.679502+00:00,ServiceModify,,winevtx,[4624 / 0x1210] Provider identifier: {54849625-5478-4994-a5ba-3e3b0328c30d} Source Name: Microsoft-Windows-Security-Auditing Strings: ['S-1-5-18'  'WINDEV2311EVAL$'  'WORKGROUP'  '0x00000000000003e7'  'S-1-5-18'  'SYSTEM'  'NT AUTHORITY'  '0x00000000000003e7'  '5'  'Advapi  '  'Negotiate'  '-'  '{00000000-0000-0000-0000-000000000000}'  '-'  '-'  '0'  '0x00000000000002dc'  'C:\\Windows\\System32\\s
2023-12-26T00:35:34.679502+00:00,ServiceModify,,winevtx,[4624 / 0x1210] Provider identifier: {54849625-5478-4994-a5ba-3e3b0328c30d} Source Name: Microsoft-Windows-Security-Auditing Strings: ['S-1-5-18'  'WINDEV2311EVAL$'  'WORKGROUP'  '0x00000000000003e7'  'S-1-5-18'  'SYSTEM'  'NT AUTHORITY'  '0x00000000000003e7'  '5'  'Advapi  '  'Negotiate'  '-'  '{00000000-0000-0000-0000-000000000000}'  '-'  '-'  '0'  '0x00000000000002dc'  'C:\\Windows\\System32\\s
2023-12-26T00:35:34.679515+00:00,ServiceModify,,winevtx,[4672 / 0x1240] Provider identifier: {54849625-5478-4994-a5ba-3e3b0328c30d} Source Name: Microsoft-Windows-Security-Auditing Strings: ['S-1-5-18'  'SYSTEM'  'NT AUTHORITY'  '0x00000000000003e7'  'SeAssignPrimaryTokenPrivilege\r\n\t\t\tSeTcbPrivilege\r\n\t\t\tSeSecurityPrivilege\r\n\t\t\tSeTakeOwnershipPrivilege\r\n\t\t\tSeLoadDriverPrivilege\r\n\t\t\tSeBackupPrivilege\r\n\t\t\tSeRestorePrivilege\r
2023-12-26T00:35:34.679515+00:00,ServiceModify,,winevtx,[4672 / 0x1240] Provider identifier: {54849625-5478-4994-a5ba-3e3b0328c30d} Source Name: Microsoft-Windows-Security-Auditing Strings: ['S-1-5-18'  'SYSTEM'  'NT AUTHORITY'  '0x00000000000003e7'  'SeAssignPrimaryTokenPrivilege\r\n\t\t\tSeTcbPrivilege\r\n\t\t\tSeSecurityPrivilege\r\n\t\t\tSeTakeOwnershipPrivilege\r\n\t\t\tSeLoadDriverPrivilege\r\n\t\t\tSeBackupPrivilege\r\n\t\t\tSeRestorePrivilege\r
2023-12-26T00:35:35.542259+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\CloudExperienceHost] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\CloudExperienceHost] (empty)
2023-12-26T00:35:35.551561+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\CloudExperienceHost\Intent\ContinuousMigration] ConsentState: [REG_DWORD_LE] 1,winreg/winreg_default,[HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\CloudExperienceHost\Intent\ContinuousMigration] ConsentState: [REG_DWORD_LE] 1
2023-12-26T00:35:35.551561+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\CloudExperienceHost\Intent] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\CloudExperienceHost\Intent] (empty)
2023-12-26T00:35:36.752995+00:00,RegistryModify,HKEY_CURRENT_USER\Software\Classes\Local Settings\MrtCache\C:%5CWindows%5CSystemApps%5CMicrosoft.Windows.PrintQueueActionCenter_cw5n1h2txyewy%5Cresources.pri\1d861d22304522f\b52e4e8f] (empty),winreg/winreg_default,[HKEY_CURRENT_USER\Software\Classes\Local Settings\MrtCache\C:%5CWindows%5CSystemApps%5CMicrosoft.Windows.PrintQueueActionCenter_cw5n1h2txyewy%5Cresources.pri\1d861d22304522f\b52e4e8f] (empty)
