timestamp,event_type,file_path,parser,message
2023-12-26T00:34:27.407862+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,Variations File reference: 132062-3 Parent file reference: 131961-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.407862+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,Variations File reference: 132062-3 Parent file reference: 131961-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION  USN_REASON_CLOSE
2023-12-26T00:34:27.407862+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,Variations File reference: 132062-3 Parent file reference: 131961-3 Update source:  Update reason: USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.417198+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.417198+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION  USN_REASON_CLOSE
2023-12-26T00:34:27.417198+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.417198+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.417198+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION  USN_REASON_CLOSE
2023-12-26T00:34:27.417198+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.873890+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.873890+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.873890+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION  USN_REASON_CLOSE
2023-12-26T00:34:27.873890+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION  USN_REASON_CLOSE
2023-12-26T00:34:27.873890+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.873890+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.873890+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.873890+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.873890+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.873890+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION  USN_REASON_CLOSE
2023-12-26T00:34:27.873890+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION  USN_REASON_CLOSE
2023-12-26T00:34:27.873890+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.873890+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.873890+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.887957+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.887957+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.890954+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION  USN_REASON_CLOSE
2023-12-26T00:34:27.890954+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION  USN_REASON_CLOSE
2023-12-26T00:34:27.922957+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,Last Version File reference: 132065-3 Parent file reference: 131961-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.922957+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,Last Version File reference: 132065-3 Parent file reference: 131961-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION  USN_REASON_CLOSE
2023-12-26T00:34:27.922957+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,Last Version File reference: 132065-3 Parent file reference: 131961-3 Update source:  Update reason: USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.922957+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,Last Version File reference: 132065-3 Parent file reference: 131961-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.922957+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,Last Version File reference: 132065-3 Parent file reference: 131961-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION  USN_REASON_CLOSE
2023-12-26T00:34:27.922957+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,Last Version File reference: 132065-3 Parent file reference: 131961-3 Update source:  Update reason: USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:29.142078+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,VMTOOLSD.EXE-52E2146D.pf File reference: 133415-2 Parent file reference: 76318-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:29.142078+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,VMTOOLSD.EXE-52E2146D.pf File reference: 133415-2 Parent file reference: 76318-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION  USN_REASON_CLOSE
2023-12-26T00:34:29.142078+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,VMTOOLSD.EXE-52E2146D.pf File reference: 133415-2 Parent file reference: 76318-2 Update source:  Update reason: USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:29.142078+00:00,FileSystemOp,\Windows\Prefetch\VMTOOLSD.EXE-52E2146D.pf,filestat,NTFS:\Windows\Prefetch\VMTOOLSD.EXE-52E2146D.pf Type: file
2023-12-26T00:34:29.142078+00:00,FileSystemOp,\Windows\Prefetch\VMTOOLSD.EXE-52E2146D.pf,filestat,NTFS:\Windows\Prefetch\VMTOOLSD.EXE-52E2146D.pf Type: file
2023-12-26T00:34:29.142078+00:00,FileSystemOp,\Windows\Prefetch\VMTOOLSD.EXE-52E2146D.pf,filestat,NTFS:\Windows\Prefetch\VMTOOLSD.EXE-52E2146D.pf Type: file
2023-12-26T00:34:29.142078+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,VMTOOLSD.EXE-52E2146D.pf File reference: 133415-2 Parent file reference: 76318-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:29.142078+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,VMTOOLSD.EXE-52E2146D.pf File reference: 133415-2 Parent file reference: 76318-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION  USN_REASON_CLOSE
2023-12-26T00:34:29.142078+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,VMTOOLSD.EXE-52E2146D.pf File reference: 133415-2 Parent file reference: 76318-2 Update source:  Update reason: USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:29.142078+00:00,FileSystemOp,\Windows\Prefetch\VMTOOLSD.EXE-52E2146D.pf,filestat,NTFS:\Windows\Prefetch\VMTOOLSD.EXE-52E2146D.pf Type: file
2023-12-26T00:34:29.142078+00:00,FileSystemOp,\Windows\Prefetch\VMTOOLSD.EXE-52E2146D.pf,filestat,NTFS:\Windows\Prefetch\VMTOOLSD.EXE-52E2146D.pf Type: file
2023-12-26T00:34:29.142078+00:00,FileSystemOp,\Windows\Prefetch\VMTOOLSD.EXE-52E2146D.pf,filestat,NTFS:\Windows\Prefetch\VMTOOLSD.EXE-52E2146D.pf Type: file
2023-12-26T00:34:29.301876+00:00,FileSystemOp,\Program Files (x86)\Microsoft SDKs,filestat,NTFS:\Program Files (x86)\Microsoft SDKs Type: directory
2023-12-26T00:34:29.301876+00:00,FileSystemOp,\Program Files (x86)\Microsoft SDKs\Windows,filestat,NTFS:\Program Files (x86)\Microsoft SDKs\Windows Type: directory
2023-12-26T00:34:29.301876+00:00,FileSystemOp,\Program Files (x86)\Microsoft SDKs\Windows\v10.0A,filestat,NTFS:\Program Files (x86)\Microsoft SDKs\Windows\v10.0A Type: directory
2023-12-26T00:34:29.301876+00:00,FileSystemOp,\Program Files (x86)\Microsoft SDKs,filestat,NTFS:\Program Files (x86)\Microsoft SDKs Type: directory
2023-12-26T00:34:29.301876+00:00,FileSystemOp,\Program Files (x86)\Microsoft SDKs\Windows,filestat,NTFS:\Program Files (x86)\Microsoft SDKs\Windows Type: directory
2023-12-26T00:34:29.301876+00:00,FileSystemOp,\Program Files (x86)\Microsoft SDKs\Windows\v10.0A,filestat,NTFS:\Program Files (x86)\Microsoft SDKs\Windows\v10.0A Type: directory
2023-12-26T00:34:29.581290+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,LOG File reference: 133487-3 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE
2023-12-26T00:34:29.581290+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,LOG File reference: 133487-3 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE  USN_REASON_RENAME_OLD_NAME
2023-12-26T00:34:29.581290+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,LOG.old File reference: 132107-3 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_RENAME_OLD_NAME
2023-12-26T00:34:29.581290+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,LOG.old File reference: 133487-3 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE  USN_REASON_RENAME_NEW_NAME
2023-12-26T00:34:29.581290+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,LOG.old File reference: 133487-3 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE  USN_REASON_RENAME_NEW_NAME  USN_REASON_CLOSE
2023-12-26T00:34:29.581290+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,LOG.old~RF2e64f.TMP File reference: 132107-3 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_RENAME_NEW_NAME
2023-12-26T00:34:29.581290+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,LOG.old~RF2e64f.TMP File reference: 132107-3 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_RENAME_NEW_NAME  USN_REASON_CLOSE
2023-12-26T00:34:29.581290+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,LOG.old~RF2e64f.TMP File reference: 143693-5 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_FILE_CREATE
2023-12-26T00:34:29.581290+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,LOG.old~RF2e64f.TMP File reference: 143693-5 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE
2023-12-26T00:34:29.581290+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,LOG.old~RF2e64f.TMP File reference: 143693-5 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_FILE_DELETE  USN_REASON_CLOSE
2023-12-26T00:34:29.581290+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,Vpn Tokens File reference: 143692-7 Parent file reference: 132071-3 Update source:  Update reason: USN_REASON_FILE_CREATE
2023-12-26T00:34:29.581290+00:00,FileSystemOp,\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Vpn Tokens,filestat,NTFS:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Vpn Tokens Type: file
2023-12-26T00:34:29.581290+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,LOG File reference: 133487-3 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE
2023-12-26T00:34:29.581290+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,LOG File reference: 133487-3 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE  USN_REASON_RENAME_OLD_NAME
2023-12-26T00:34:29.581290+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,LOG.old File reference: 132107-3 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_RENAME_OLD_NAME
2023-12-26T00:34:29.581290+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,LOG.old File reference: 133487-3 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE  USN_REASON_RENAME_NEW_NAME
2023-12-26T00:34:29.581290+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,LOG.old File reference: 133487-3 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE  USN_REASON_RENAME_NEW_NAME  USN_REASON_CLOSE
2023-12-26T00:34:29.581290+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,LOG.old~RF2e64f.TMP File reference: 132107-3 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_RENAME_NEW_NAME
2023-12-26T00:34:29.581290+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,LOG.old~RF2e64f.TMP File reference: 132107-3 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_RENAME_NEW_NAME  USN_REASON_CLOSE
2023-12-26T00:34:29.581290+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,LOG.old~RF2e64f.TMP File reference: 143693-5 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_FILE_CREATE
2023-12-26T00:34:29.581290+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,LOG.old~RF2e64f.TMP File reference: 143693-5 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE
2023-12-26T00:34:29.581290+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,LOG.old~RF2e64f.TMP File reference: 143693-5 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_FILE_DELETE  USN_REASON_CLOSE
2023-12-26T00:34:29.581290+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,Vpn Tokens File reference: 143692-7 Parent file reference: 132071-3 Update source:  Update reason: USN_REASON_FILE_CREATE
2023-12-26T00:34:29.581290+00:00,FileSystemOp,\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Vpn Tokens,filestat,NTFS:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Vpn Tokens Type: file
2023-12-26T00:34:29.596897+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,Cache_Data File reference: 132101-3 Parent file reference: 132100-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE
2023-12-26T00:34:29.596897+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,Cache_Data File reference: 132101-3 Parent file reference: 132100-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE  USN_REASON_CLOSE
2023-12-26T00:34:29.596897+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,LOG File reference: 132107-4 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE
2023-12-26T00:34:29.596897+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,LOG File reference: 132107-4 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_FILE_CREATE
2023-12-26T00:34:29.596897+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,LOG.old~RF2e64f.TMP File reference: 132107-3 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_FILE_DELETE  USN_REASON_CLOSE
2023-12-26T00:34:29.596897+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,OptimizationGuidePredictionModels File reference: 143693-6 Parent file reference: 131961-3 Update source:  Update reason: USN_REASON_FILE_CREATE
2023-12-26T00:34:29.596897+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,OptimizationGuidePredictionModels File reference: 143693-6 Parent file reference: 131961-3 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE
2023-12-26T00:34:29.596897+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,Vpn Tokens-journal File reference: 143695-4 Parent file reference: 132071-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE
2023-12-26T00:34:29.596897+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,Vpn Tokens-journal File reference: 143695-4 Parent file reference: 132071-3 Update source:  Update reason: USN_REASON_FILE_CREATE
2023-12-26T00:34:29.596897+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,cache File reference: 133486-3 Parent file reference: 132116-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE
2023-12-26T00:34:29.596897+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,data_0 File reference: 133796-3 Parent file reference: 132101-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE
2023-12-26T00:34:29.596897+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,data_0 File reference: 133796-3 Parent file reference: 132101-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE  USN_REASON_CLOSE
2023-12-26T00:34:29.596897+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,data_1 File reference: 133797-3 Parent file reference: 132101-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE
2023-12-26T00:34:29.596897+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,data_1 File reference: 133797-3 Parent file reference: 132101-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE  USN_REASON_CLOSE
2023-12-26T00:34:29.596897+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,data_2 File reference: 133798-3 Parent file reference: 132101-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE
2023-12-26T00:34:29.596897+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,data_2 File reference: 133798-3 Parent file reference: 132101-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE  USN_REASON_CLOSE
2023-12-26T00:34:29.596897+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,data_3 File reference: 133800-3 Parent file reference: 132101-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE
2023-12-26T00:34:29.596897+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,data_3 File reference: 133800-3 Parent file reference: 132101-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE  USN_REASON_CLOSE
2023-12-26T00:34:29.596897+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,f_000001 File reference: 176195-2 Parent file reference: 132101-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE
2023-12-26T00:34:29.596897+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,f_000001 File reference: 176195-2 Parent file reference: 132101-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE  USN_REASON_CLOSE
2023-12-26T00:34:29.596897+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,index File reference: 133763-3 Parent file reference: 133486-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE
2023-12-26T00:34:29.596897+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,index File reference: 133763-3 Parent file reference: 133486-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE  USN_REASON_CLOSE
2023-12-26T00:34:29.596897+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,index File reference: 133789-3 Parent file reference: 132101-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE
2023-12-26T00:34:29.596897+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,index File reference: 133789-3 Parent file reference: 132101-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE  USN_REASON_CLOSE
2023-12-26T00:34:29.596897+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,index-dir File reference: 133810-8 Parent file reference: 133486-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE
2023-12-26T00:34:29.596897+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,index-dir File reference: 133810-8 Parent file reference: 133486-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE  USN_REASON_CLOSE
2023-12-26T00:34:29.596897+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,the-real-index File reference: 133811-3 Parent file reference: 133810-8 Update source:  Update reason: USN_REASON_SECURITY_CHANGE
2023-12-26T00:34:29.596897+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,the-real-index File reference: 133811-3 Parent file reference: 133810-8 Update source:  Update reason: USN_REASON_SECURITY_CHANGE  USN_REASON_CLOSE
2023-12-26T00:34:29.596897+00:00,FileSystemOp,\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Vpn Tokens-journal,filestat,NTFS:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Vpn Tokens-journal Type: file
2023-12-26T00:34:29.596897+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,Cache_Data File reference: 132101-3 Parent file reference: 132100-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE
2023-12-26T00:34:29.596897+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,Cache_Data File reference: 132101-3 Parent file reference: 132100-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE  USN_REASON_CLOSE
2023-12-26T00:34:29.596897+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,LOG File reference: 132107-4 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE
2023-12-26T00:34:29.596897+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,LOG File reference: 132107-4 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_FILE_CREATE
2023-12-26T00:34:29.596897+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,LOG.old~RF2e64f.TMP File reference: 132107-3 Parent file reference: 132105-3 Update source:  Update reason: USN_REASON_FILE_DELETE  USN_REASON_CLOSE
2023-12-26T00:34:29.596897+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,OptimizationGuidePredictionModels File reference: 143693-6 Parent file reference: 131961-3 Update source:  Update reason: USN_REASON_FILE_CREATE
2023-12-26T00:34:29.596897+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,OptimizationGuidePredictionModels File reference: 143693-6 Parent file reference: 131961-3 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE
2023-12-26T00:34:29.596897+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,Vpn Tokens-journal File reference: 143695-4 Parent file reference: 132071-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE
2023-12-26T00:34:29.596897+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,Vpn Tokens-journal File reference: 143695-4 Parent file reference: 132071-3 Update source:  Update reason: USN_REASON_FILE_CREATE
2023-12-26T00:34:29.596897+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,cache File reference: 133486-3 Parent file reference: 132116-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE
2023-12-26T00:34:29.596897+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,data_0 File reference: 133796-3 Parent file reference: 132101-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE
2023-12-26T00:34:29.596897+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,data_0 File reference: 133796-3 Parent file reference: 132101-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE  USN_REASON_CLOSE
2023-12-26T00:34:29.596897+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,data_1 File reference: 133797-3 Parent file reference: 132101-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE
2023-12-26T00:34:29.596897+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,data_1 File reference: 133797-3 Parent file reference: 132101-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE  USN_REASON_CLOSE
